5;N00297120;0
5;N00297121;0
5;N00297135;0
5;N00297160;0
5;N00297190;0
5;N00297220;0
5;N00297221;0
5;N00297222;4
5;N00297271;8
5;N00297320;0
5;N00297321;0
5;N00297322;0
5;N00297350;8
5;N00297370;0
5;N00297375;0
5;N00297380;0
5;N00297400;0
5;N00297402;2
5;N00297405;4
5;N00297420;0
5;N00297450;8
5;N00297455;8
5;N00297460;0
5;N00297470;0
5;N00303375;0
5;N00308070;8
5;N00308120;0
5;N00308171;0
5;N00308190;24
5;N00308220;16
5;N00308320;32
5;N00308321;0
5;N00308325;0
5;N00308370;0
5;N00308450;0
5;N00308455;0
5;N00308460;0
5;N00308470;0
5;N00308475;0
5;N00308480;0
5;N00333005;0
5;N00333220;0
5;N00333375;0
5;N00333404;0
5;N00333406;0
5;N00333420;0
5;N00333421;0
5;N00333422;3
5;N00333423;4
5;N00333424;0
5;N00353220;0
5;N00353370;0
5;N00353420;0
5;N00380220;0
5;N00380450;0
5;N00380452;1
5;N00380455;0
5;N00380457;0
5;N00380460;0
5;N00385220;0
5;N00385350;0
5;N00385450;1
5;N00385551;0
5;N00412400;0
5;N00413220;2
5;N00413320;4
5;N00413321;0
5;N00423070;0
5;N00423120;1
5;N00423170;0
5;N00423220;1
5;N00423290;1
5;N00423320;1
5;N00423322;1
5;N00423370;1
5;N00423440;0
5;N00423445;2
5;N00423448;1
5;N00423450;0
5;N00423455;0
5;N00423531;0
5;N00443380;0
5;N00459170;0
5;N00459420;0
5;N00517220;0
5;N00518220;0
5;N00519220;0
5;N00519321;0
5;N00519420;1
5;N00539072;0
5;N00539074;1
5;N00539320;0
5;N00539370;0
5;N00539372;1
5;N00539373;0
5;N00539374;0
5;N00539420;0
5;N00553020;0
5;N00553030;0
5;N00553070;0
5;N00553120;0
5;N00553160;0
5;N00553220;2
5;N00553370;1
5;N00553380;0
5;N00553390;0
5;N00603320;0
5;N00603420;2
5;N00603450;1
5;N00616070;0
5;N00616072;0
5;N00616074;0
5;N00616078;0
5;N00616100;0
5;N00616120;0
5;N00616122;0
5;N00616124;0
5;N00616126;0
5;N00616220;1
5;N00616222;0
5;N00616224;0
5;N00616226;1
5;N00616228;1
5;N00616230;0
5;N00616285;0
5;N00616320;0
5;N00616350;0
5;N00616353;0
5;N00616370;0
5;N00616372;0
5;N00616374;0
5;N00616376;1
5;N00616378;0
5;N00616390;0
5;N00616392;0
5;N00616394;0
5;N00616396;0
5;N00616398;0
5;N00616400;0
5;N00616401;0
5;N00616404;0
5;N00616422;0
5;N00616425;0
5;N00616430;0
5;N00616432;1
5;N00616450;1
5;N00616458;0
5;N00616460;0
5;N00616470;1
5;N00616480;1
5;N00616490;0
5;N00629070;0
5;N00629072;0
5;N00629076;1
5;N00629120;0
5;N00629122;0
5;N00629126;0
5;N00629160;0
5;N00629162;0
5;N00629220;0
5;N00629222;0
5;N00629224;0
5;N00629226;0
5;N00629270;0
5;N00629274;0
5;N00629276;0
5;N00629278;0
5;N00629325;0
5;N00629340;0
5;N00629342;0
5;N00629345;0
5;N00629353;0
5;N00629370;0
5;N00629372;0
5;N00629376;0
5;N00629390;0
5;N00629392;0
5;N00629394;0
5;N00629396;0
5;N00629410;1
5;N00629414;1
5;N00629420;0
5;N00629424;0
5;N00629425;0
5;N00629452;0
5;N00629460;0
5;N00629462;0
5;N00643020;0
5;N00643021;0
5;N00643024;0
5;N00643025;0
5;N00643071;0
5;N00643075;0
5;N00643077;0
5;N00643079;0
5;N00643080;0
5;N00643082;0
5;N00643083;0
5;N00643085;0
5;N00643100;0
5;N00643121;1
5;N00643123;0
5;N00643125;0
5;N00643127;0
5;N00643129;0
5;N00643160;0
5;N00643162;0
5;N00643166;0
5;N00643170;1
5;N00643171;0
5;N00643220;0
5;N00643221;0
5;N00643223;0
5;N00643224;1
5;N00643225;2
5;N00643227;0
5;N00643229;1
5;N00643230;0
5;N00643315;0
5;N00643316;0
5;N00643320;0
5;N00643321;1
5;N00643323;0
5;N00643340;0
5;N00643341;0
5;N00643343;1
5;N00643350;0
5;N00643353;0
5;N00643373;0
5;N00643375;1
5;N00643382;0
5;N00643384;0
5;N00643386;0
5;N00643388;0
5;N00643391;0
5;N00643393;0
5;N00643395;1
5;N00643397;0
5;N00643399;0
5;N00643401;0
5;N00643416;0
5;N00643417;0
5;N00643420;0
5;N00643421;0
5;N00643430;1
5;N00643432;1
5;N00643440;0
5;N00643450;1
5;N00643452;0
5;N00643462;0
5;N00643480;0
5;N00643500;0
5;N00643511;0
5;N00645420;0
5;N00645430;0
5;N00647320;1
5;N00659281;0
5;N00659320;0
5;N00659451;0
5;N00666070;0
5;N00666220;0
5;N00666370;0
5;N00666380;0
5;N00666385;0
5;N00666421;0
5;N00666450;0
5;N00666550;0
5;N00722325;1
5;N00722328;2
5;N00722330;0
5;N00722350;0
5;N00722351;1
5;N00722352;1
5;N00722353;0
5;N00722420;0
5;N00722421;0
5;N00722430;0
5;N00722455;0
5;N00722460;0
5;N00722470;1
5;N00722490;1
5;N00722530;0
5;N00722540;0
5;N00722600;0
5;N00723260;0
5;N00723270;0
5;N00723280;1
5;N00723281;0
5;N00723287;1
5;N00723320;1
5;N00723325;0
5;N00723330;0
5;N00723421;0
5;N00723430;0
5;N00723431;0
5;N00723460;0
5;N00724070;0
5;N00724110;0
5;N00724120;1
5;N00724170;0
5;N00724220;4
5;N00724230;0
5;N00724370;0
5;N00724371;0
5;N00724380;0
5;N00724381;0
5;N00724390;0
5;N00724395;0
5;N00724400;0
5;N00724401;1
5;N00724441;0
5;N00724450;0
5;N00724451;0
5;N00724452;0
5;N00724455;0
5;N00724490;0
5;N00725070;0
5;N00725120;1
5;N00725121;0
5;N00725195;0
5;N00725220;0
5;N00725222;-1
5;N00725300;0
5;N00725301;1
5;N00725320;0
5;N00725321;0
5;N00725360;0
5;N00725361;0
5;N00725425;0
5;N00725448;0
5;N00725449;0
5;N00725450;0
5;N00725451;0
5;N00725452;0
5;N00725455;1
5;N00725459;0
5;N00726120;-1
5;N00726125;1
5;N00726320;0
5;N00726321;0
5;N00726325;0
5;N00726326;0
5;N00726400;0
5;N00726450;0
5;N00726451;0
5;N00726460;0
5;N00726461;0
5;N00726462;0
5;N00726463;0
5;N00726466;0
5;N00727320;0
5;N00727321;0
5;N00727325;0
5;N00728070;0
5;N00728120;0
5;N00728222;1
5;N00728320;0
5;N00728321;0
5;N00728370;0
5;N00728400;0
5;N00728410;0
5;N00728450;0
5;N00728460;0
5;N00729320;0
5;N00730120;0
5;N00730170;0
5;N00730285;0
5;N00730300;1
5;N00730310;2
5;N00730322;0
5;N00730350;1
5;N00730351;0
5;N00730370;1
5;N00730371;1
5;N00730410;1
5;N00730411;0
5;N00730415;0
5;N00730420;0
5;N00730455;1
5;N00730460;0
5;N00730462;0
5;N00730470;0
5;N00730551;0
5;N00736070;0
5;N00736120;0
5;N00736220;0
5;N00736320;0
5;N00736321;0
5;N00736322;1
5;N00736370;0
5;N00736400;0
5;N00736450;0
5;N00736460;0
5;N00736686;0
5;N00736690;0
5;N00775080;0
5;N00775090;0
5;N00775350;2
5;N00775400;0
5;N00775450;1
5;N00775451;0
5;N00775452;0
5;N00775455;1
5;N00776070;0
5;N00780070;1
5;N00780370;0
5;N00780380;0
5;N00780400;0
5;N00780450;0
5;N00781070;0
5;N00781370;0
5;N00795070;0
5;N00795320;0
5;N00795322;0
5;N00795325;0
5;N00795370;0
5;N00795451;1
5;N00798220;2
5;N00799176;0
5;N00799190;0
5;N00799195;0
5;N00799222;1
5;N00799223;0
5;N00799230;0
5;N00799231;0
5;N00799275;1
5;N00799276;0
5;N00799277;0
5;N00799295;0
5;N00799350;1
5;N00799351;1
5;N00799352;1
5;N00799400;0
5;N00799450;1
5;N00799452;1
5;N00799470;1
5;N00799500;0
5;N00799550;0
5;N00854230;1
5;N00854231;2
5;N00854280;1
5;N00854281;0
5;N00854330;4
5;N00854331;2
5;N00854332;0
5;N00859070;0
5;N00859071;0
5;N00859120;0
5;N00859170;0
5;N00859175;1
5;N00859195;0
5;N00859220;0
5;N00859275;0
5;N00859276;0
5;N00859320;0
5;N00859350;1
5;N00859390;1
5;N00859415;1
5;N00859420;0
5;N00859421;0
5;N00859450;1
5;N00859480;0
5;N00859510;1
5;N00859550;0
5;N00886020;0
5;N00886030;0
5;N00886070;1
5;N00886071;0
5;N00886170;0
5;N00886175;1
5;N00886190;0
5;N00886195;1
5;N00886290;1
5;N00886291;0
5;N00886350;1
5;N00886370;1
5;N00886380;0
5;N00886381;0
5;N00886420;0
5;N00886450;1
5;N00886480;0
5;N00886500;0
5;N00886510;1
5;N00886550;0
5;N00886560;0
5;N00887120;0
5;N00887320;0
5;N00887321;3
5;N00887323;0
5;N00887325;6
5;N00887351;1
5;N00887420;1
5;N00887450;1
5;N00887452;1
5;N00887457;0
5;N00887480;0
5;N00887550;0
5;N01063420;1
5;N01063421;0
5;N01063450;1
5;N01063451;0
5;N01063455;0
5;N01063480;0
5;N01063485;0
5;N01064220;0
5;N01064370;0
5;N01064400;0
5;N01064450;0
5;N01064455;0
5;N01064456;1
5;N01068200;0
5;N01068220;0
5;N01068320;2
5;N01068321;0
5;N01068335;0
5;N01069080;0
5;N01069090;0
5;N01069129;0
5;N01069130;0
5;N01069135;0
5;N01069170;0
5;N01069180;0
5;N01069181;0
5;N01069230;1
5;N01069231;1
5;N01069235;1
5;N01069236;1
5;N01069237;0
5;N01069284;0
5;N01069320;2
5;N01069340;1
5;N01069342;5
5;N01069350;1
5;N01069360;1
5;N01069380;1
5;N01069381;0
5;N01069420;0
5;N01069421;0
5;N01069425;1
5;N01069430;0
5;N01069431;0
5;N01069435;0
5;N01069440;0
5;N01069450;0
5;N01069451;0
5;N01069452;1
5;N01069460;0
5;N01069470;0
5;N01069480;0
5;N01069490;0
5;N01069500;1
5;N01069540;0
5;N01069542;-1
5;N01069550;0
5;N01118320;0
5;N01118370;0
5;N01119100;0
5;N01119220;1
5;N01119221;0
5;N01119270;0
5;N01119300;0
5;N01119310;0
5;N01119318;0
5;N01119320;1
5;N01119321;1
5;N01119322;0
5;N01119325;0
5;N01119330;0
5;N01119332;0
5;N01119420;0
5;N01119430;0
5;N01120320;0
5;N01120321;0
5;N01120322;0
5;N01120323;0
5;N01120324;0
5;N01125320;7
5;N01150100;0
5;N01150110;0
5;N01150270;2
5;N01150320;0
5;N01150321;0
5;N01153070;0
5;N01153120;0
5;N01153220;1
5;N01153310;0
5;N01153320;0
5;N01153322;0
5;N01153325;0
5;N01153380;0
5;N01153420;1
5;N01200070;0
5;N01200172;0
5;N01200175;0
5;N01200220;0
5;N01200270;1
5;N01200280;1
5;N01200290;0
5;N01200300;0
5;N01200302;0
5;N01200320;0
5;N01200321;1
5;N01200322;5
5;N01200323;0
5;N01200325;2
5;N01200326;0
5;N01200327;2
5;N01200350;0
5;N01200360;1
5;N01200370;0
5;N01200420;0
5;N01200421;2
5;N01200425;1
5;N01200427;0
5;N01200430;1
5;N01200435;0
5;N01200450;0
5;N01200452;0
5;N01200470;0
5;N01200530;0
5;N01200550;0
5;N01200555;0
5;N01245020;0
5;N01245220;0
5;N01245225;1
5;N01245226;0
5;N01245275;1
5;N01245320;0
5;N01245321;0
5;N01245322;0
5;N01245323;1
5;N01245325;1
5;N01246195;0
5;N01246210;0
5;N01246220;0
5;N01246320;0
5;N01246324;1
5;N01246419;0
5;N01246435;1
5;N01246441;0
5;N01246450;0
5;N01246500;0
5;N01246503;0
5;N01246530;1
5;N01247230;1
5;N01247320;0
5;N01247330;2
5;N01247420;0
5;N01429070;0
5;N01429120;0
5;N01429220;1
5;N01429320;2
5;N01429370;0
5;N01429400;0
